timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1585910185008,136,秒杀请求,200,,线程组 1-2,text,true,,186,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,136,0,1
1585910185082,70,秒杀请求,200,,线程组 1-192,text,true,,186,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,70,0,1
1585910185083,75,秒杀请求,200,,线程组 1-198,text,true,,186,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,75,0,0
1585910185083,80,秒杀请求,200,,线程组 1-197,text,true,,186,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,80,0,0
1585910185042,125,秒杀请求,200,,线程组 1-74,text,true,,186,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,125,0,1
1585910185081,92,秒杀请求,200,,线程组 1-199,text,true,,186,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,92,0,0
1585910185042,136,秒杀请求,200,,线程组 1-131,text,true,,186,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,136,0,0
1585910185042,143,秒杀请求,200,,线程组 1-132,text,true,,186,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,143,0,0
1585910185079,111,秒杀请求,200,,线程组 1-193,text,true,,186,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,111,0,0
1585910185081,113,秒杀请求,200,,线程组 1-186,text,true,,186,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,113,0,0
1585910185079,117,秒杀请求,200,,线程组 1-194,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,117,0,1
1585910185078,119,秒杀请求,200,,线程组 1-180,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,119,0,1
1585910185077,121,秒杀请求,200,,线程组 1-187,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,121,0,1
1585910185078,121,秒杀请求,200,,线程组 1-188,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,121,0,1
1585910185038,163,秒杀请求,200,,线程组 1-117,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,163,0,1
1585910185038,163,秒杀请求,200,,线程组 1-114,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,163,0,1
1585910185077,125,秒杀请求,200,,线程组 1-113,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,125,0,0
1585910185074,129,秒杀请求,200,,线程组 1-184,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,129,0,0
1585910185038,166,秒杀请求,200,,线程组 1-181,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,166,0,1
1585910185074,131,秒杀请求,200,,线程组 1-189,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,131,0,1
1585910185075,131,秒杀请求,200,,线程组 1-195,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,131,0,1
1585910185074,133,秒杀请求,200,,线程组 1-183,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,133,0,0
1585910185072,136,秒杀请求,200,,线程组 1-178,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,136,0,0
1585910185072,136,秒杀请求,200,,线程组 1-172,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,136,0,0
1585910185072,137,秒杀请求,200,,线程组 1-171,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,137,0,0
1585910185072,138,秒杀请求,200,,线程组 1-177,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,138,0,0
1585910185071,139,秒杀请求,200,,线程组 1-182,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,139,0,1
1585910185071,140,秒杀请求,200,,线程组 1-166,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,140,0,1
1585910185069,143,秒杀请求,200,,线程组 1-165,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,143,0,0
1585910185068,145,秒杀请求,200,,线程组 1-169,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,145,0,1
1585910185067,147,秒杀请求,200,,线程组 1-176,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,147,0,0
1585910185067,147,秒杀请求,200,,线程组 1-175,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,147,0,1
1585910185068,147,秒杀请求,200,,线程组 1-106,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,147,0,1
1585910185066,150,秒杀请求,200,,线程组 1-173,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,150,0,1
1585910185064,153,秒杀请求,200,,线程组 1-163,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,153,0,1
1585910185063,154,秒杀请求,200,,线程组 1-161,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,154,0,1
1585910185061,157,秒杀请求,200,,线程组 1-159,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,157,0,1
1585910185061,158,秒杀请求,200,,线程组 1-158,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,158,0,0
1585910185059,161,秒杀请求,200,,线程组 1-144,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,161,0,0
1585910185060,161,秒杀请求,200,,线程组 1-150,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,161,0,1
1585910185058,163,秒杀请求,200,,线程组 1-148,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,163,0,0
1585910185058,164,秒杀请求,200,,线程组 1-147,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,164,0,0
1585910185035,188,秒杀请求,200,,线程组 1-95,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,188,0,1
1585910185032,192,秒杀请求,200,,线程组 1-93,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,192,0,1
1585910185034,191,秒杀请求,200,,线程组 1-105,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,191,0,0
1585910185031,195,秒杀请求,200,,线程组 1-87,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,195,0,1
1585910185066,160,秒杀请求,200,,线程组 1-170,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,160,0,1
1585910185066,161,秒杀请求,200,,线程组 1-167,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,161,0,0
1585910185063,165,秒杀请求,200,,线程组 1-162,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,165,0,0
1585910185063,166,秒杀请求,200,,线程组 1-160,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,166,0,0
1585910185058,172,秒杀请求,200,,线程组 1-152,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,172,0,1
1585910185061,169,秒杀请求,200,,线程组 1-157,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,169,0,0
1585910185230,1,秒杀请求,200,,线程组 1-152,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,1,0,0
1585910185059,173,秒杀请求,200,,线程组 1-94,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,173,0,1
1585910185061,172,秒杀请求,200,,线程组 1-153,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,172,0,1
1585910185031,202,秒杀请求,200,,线程组 1-88,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,202,0,1
1585910185059,175,秒杀请求,200,,线程组 1-156,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,175,0,1
1585910185060,175,秒杀请求,200,,线程组 1-149,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,175,0,0
1585910185058,177,秒杀请求,200,,线程组 1-142,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,177,0,0
1585910185056,180,秒杀请求,200,,线程组 1-141,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,180,0,1
1585910185056,181,秒杀请求,200,,线程组 1-146,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,181,0,1
1585910185056,182,秒杀请求,200,,线程组 1-145,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,182,0,1
1585910185055,183,秒杀请求,200,,线程组 1-140,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,183,0,1
1585910185054,185,秒杀请求,200,,线程组 1-135,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,185,0,1
1585910185054,186,秒杀请求,200,,线程组 1-139,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,186,0,1
1585910185054,187,秒杀请求,200,,线程组 1-136,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,187,0,1
1585910185052,190,秒杀请求,200,,线程组 1-138,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,190,0,1
1585910185052,190,秒杀请求,200,,线程组 1-134,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,190,0,1
1585910185050,193,秒杀请求,200,,线程组 1-128,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,193,0,0
1585910185050,194,秒杀请求,200,,线程组 1-133,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,194,0,1
1585910185049,195,秒杀请求,200,,线程组 1-127,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,195,0,1
1585910185049,196,秒杀请求,200,,线程组 1-122,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,196,0,0
1585910185048,198,秒杀请求,200,,线程组 1-121,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,198,0,1
1585910185048,199,秒杀请求,200,,线程组 1-116,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,199,0,1
1585910185025,222,秒杀请求,200,,线程组 1-71,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,222,0,0
1585910185047,201,秒杀请求,200,,线程组 1-115,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,201,0,1
1585910185047,202,秒杀请求,200,,线程组 1-104,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,202,0,0
1585910185046,203,秒杀请求,200,,线程组 1-110,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,203,0,1
1585910185045,205,秒杀请求,200,,线程组 1-98,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,205,0,0
1585910185046,205,秒杀请求,200,,线程组 1-103,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,205,0,0
1585910185022,230,秒杀请求,200,,线程组 1-57,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,230,0,0
1585910185024,229,秒杀请求,200,,线程组 1-19,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,229,0,1
1585910185045,209,秒杀请求,200,,线程组 1-92,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,209,0,0
1585910185043,211,秒杀请求,200,,线程组 1-79,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,211,0,0
1585910185043,212,秒杀请求,200,,线程组 1-86,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,212,0,1
1585910185044,212,秒杀请求,200,,线程组 1-91,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,212,0,0
1585910185043,214,秒杀请求,200,,线程组 1-85,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,214,0,1
1585910185041,216,秒杀请求,200,,线程组 1-129,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,216,0,0
1585910185082,176,秒杀请求,200,,线程组 1-191,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,176,0,1
1585910185023,236,秒杀请求,200,,线程组 1-64,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,236,0,0
1585910185041,218,秒杀请求,200,,线程组 1-130,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,218,0,0
1585910185042,218,秒杀请求,200,,线程组 1-73,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,218,0,0
1585910185040,221,秒杀请求,200,,线程组 1-125,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,221,0,0
1585910185080,181,秒杀请求,200,,线程组 1-185,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,181,0,1
1585910185080,182,秒杀请求,200,,线程组 1-200,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,182,0,0
1585910185041,222,秒杀请求,200,,线程组 1-126,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,222,0,0
1585910185075,189,秒杀请求,200,,线程组 1-190,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,189,0,1
1585910185077,188,秒杀请求,200,,线程组 1-179,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,188,0,0
1585910185040,225,秒杀请求,200,,线程组 1-120,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,225,0,0
1585910185038,228,秒杀请求,200,,线程组 1-123,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,228,0,1
1585910185020,247,秒杀请求,200,,线程组 1-60,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,247,0,1
1585910185077,190,秒杀请求,200,,线程组 1-196,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,190,0,0
1585910185039,229,秒杀请求,200,,线程组 1-124,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,229,0,1
1585910185022,247,秒杀请求,200,,线程组 1-43,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,247,0,1
1585910185036,234,秒杀请求,200,,线程组 1-102,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,234,0,1
1585910185037,234,秒杀请求,200,,线程组 1-107,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,234,0,0
1585910185036,235,秒杀请求,200,,线程组 1-101,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,235,0,1
1585910185035,237,秒杀请求,200,,线程组 1-119,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,237,0,1
1585910185035,238,秒杀请求,200,,线程组 1-174,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,238,0,0
1585910185034,239,秒杀请求,200,,线程组 1-100,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,239,0,0
1585910185066,208,秒杀请求,200,,线程组 1-168,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,208,0,0
1585910185065,209,秒杀请求,200,,线程组 1-164,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,209,0,1
1585910185034,241,秒杀请求,200,,线程组 1-112,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,241,0,0
1585910185013,263,秒杀请求,200,,线程组 1-29,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,263,0,11
1585910185030,246,秒杀请求,200,,线程组 1-82,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,246,0,1
1585910185035,242,秒杀请求,200,,线程组 1-96,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,242,0,1
1585910185033,244,秒杀请求,200,,线程组 1-99,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,244,0,0
1585910185277,1,秒杀请求,200,,线程组 1-96,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,1,0,0
1585910185061,218,秒杀请求,200,,线程组 1-155,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,218,0,0
1585910185033,246,秒杀请求,200,,线程组 1-143,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,246,0,0
1585910185061,219,秒杀请求,200,,线程组 1-154,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,219,0,1
1585910185058,223,秒杀请求,200,,线程组 1-151,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,223,0,1
1585910185022,259,秒杀请求,200,,线程组 1-53,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,259,0,1
1585910185031,251,秒杀请求,200,,线程组 1-89,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,251,0,0
1585910185031,252,秒杀请求,200,,线程组 1-68,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,252,0,0
1585910185030,253,秒杀请求,200,,线程组 1-76,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,253,0,0
1585910185029,255,秒杀请求,200,,线程组 1-83,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,255,0,1
1585910185030,254,秒杀请求,200,,线程组 1-81,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,254,0,0
1585910185028,257,秒杀请求,200,,线程组 1-65,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,257,0,0
1585910185029,257,秒杀请求,200,,线程组 1-75,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,257,0,0
1585910185021,265,秒杀请求,200,,线程组 1-58,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,265,0,1
1585910185027,260,秒杀请求,200,,线程组 1-77,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,260,0,1
1585910185028,260,秒杀请求,200,,线程组 1-67,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,260,0,0
1585910185022,266,秒杀请求,200,,线程组 1-37,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,266,0,1
1585910185022,267,秒杀请求,200,,线程组 1-62,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,267,0,0
1585910185025,264,秒杀请求,200,,线程组 1-44,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,264,0,0
1585910185047,243,秒杀请求,200,,线程组 1-137,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,243,0,1
1585910185022,269,秒杀请求,200,,线程组 1-41,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,269,0,0
1585910185290,1,秒杀请求,200,,线程组 1-137,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,1,0,0
1585910185024,268,秒杀请求,200,,线程组 1-84,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,268,0,0
1585910185024,268,秒杀请求,200,,线程组 1-38,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,268,0,0
1585910185024,269,秒杀请求,200,,线程组 1-69,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,269,0,1
1585910185045,249,秒杀请求,200,,线程组 1-109,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,249,0,0
1585910185045,249,秒杀请求,200,,线程组 1-97,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,249,0,0
1585910185022,273,秒杀请求,200,,线程组 1-40,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,273,0,1
1585910185023,272,秒杀请求,200,,线程组 1-63,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,272,0,0
1585910185043,253,秒杀请求,200,,线程组 1-80,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,253,0,0
1585910185026,271,秒杀请求,200,,线程组 1-90,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,271,0,0
1585910185021,276,秒杀请求,200,,线程组 1-47,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,276,0,1
1585910185021,277,秒杀请求,200,,线程组 1-61,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,277,0,1
1585910185026,272,秒杀请求,200,,线程组 1-34,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,272,0,0
1585910185039,260,秒杀请求,200,,线程组 1-118,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,260,0,0
1585910185020,279,秒杀请求,200,,线程组 1-55,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,279,0,1
1585910185022,278,秒杀请求,200,,线程组 1-45,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,278,0,1
1585910185022,279,秒杀请求,200,,线程组 1-33,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,279,0,0
1585910185025,276,秒杀请求,200,,线程组 1-66,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,276,0,1
1585910185022,280,秒杀请求,200,,线程组 1-48,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,280,0,0
1585910185037,266,秒杀请求,200,,线程组 1-108,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,266,0,0
1585910185035,268,秒杀请求,200,,线程组 1-111,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,268,0,0
1585910185024,280,秒杀请求,200,,线程组 1-26,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,280,0,0
1585910185023,282,秒杀请求,200,,线程组 1-25,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,281,0,0
1585910185024,281,秒杀请求,200,,线程组 1-78,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,281,0,0
1585910185021,285,秒杀请求,200,,线程组 1-32,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,285,0,1
1585910185022,284,秒杀请求,200,,线程组 1-50,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,284,0,0
1585910185031,276,秒杀请求,200,,线程组 1-70,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,276,0,1
1585910185023,285,秒杀请求,200,,线程组 1-20,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,285,0,1
1585910185023,285,秒杀请求,200,,线程组 1-31,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,285,0,0
1585910185021,288,秒杀请求,200,,线程组 1-51,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,288,0,1
1585910185021,289,秒杀请求,200,,线程组 1-35,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,289,0,0
1585910185026,284,秒杀请求,200,,线程组 1-72,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,284,0,0
1585910185021,290,秒杀请求,200,,线程组 1-54,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,290,0,0
1585910185020,291,秒杀请求,200,,线程组 1-42,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,291,0,1
1585910185021,291,秒杀请求,200,,线程组 1-49,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,291,0,1
1585910185021,292,秒杀请求,200,,线程组 1-52,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,292,0,0
1585910185021,293,秒杀请求,200,,线程组 1-39,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,293,0,1
1585910185020,294,秒杀请求,200,,线程组 1-46,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,294,0,1
1585910185021,294,秒杀请求,200,,线程组 1-36,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,294,0,0
1585910185020,296,秒杀请求,200,,线程组 1-56,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,296,0,1
1585910185020,296,秒杀请求,200,,线程组 1-59,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,296,0,1
1585910185011,306,秒杀请求,200,,线程组 1-15,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,306,0,1
1585910185013,304,秒杀请求,200,,线程组 1-30,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,304,0,0
1585910185011,307,秒杀请求,200,,线程组 1-3,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,307,0,0
1585910185011,308,秒杀请求,200,,线程组 1-14,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,308,0,0
1585910185011,308,秒杀请求,200,,线程组 1-23,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,308,0,0
1585910185319,1,秒杀请求,200,,线程组 1-14,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,1,0,0
1585910185010,310,秒杀请求,200,,线程组 1-17,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,310,0,0
1585910185010,311,秒杀请求,200,,线程组 1-24,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,311,0,0
1585910185012,309,秒杀请求,200,,线程组 1-27,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,309,0,0
1585910185012,310,秒杀请求,200,,线程组 1-16,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,310,0,0
1585910185011,312,秒杀请求,200,,线程组 1-22,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,312,0,0
1585910185011,312,秒杀请求,200,,线程组 1-6,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,312,0,0
1585910185010,314,秒杀请求,200,,线程组 1-21,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,314,0,0
1585910185010,314,秒杀请求,200,,线程组 1-7,text,true,,183,252,200,200,http://127.0.0.1:8080/seckillactivity/seckill/641/,314,0,1
